sender.location,sender.latitude,sender.longitude,receiver.location,receiver.latitude,receiver.longitude,date
"DEU, Eckenhaid",49.57287,11.218454,"DEU, Remptendorf (TH)",50.528715,11.659751,1992-11-10
"USA, Lime Ridge (WI)",43.467759,-90.154849,"DEU, Remptendorf (TH)",50.528715,11.659751,1947-09-14
"USA, Lime Ridge (WI)",43.467759,-90.154849,"DEU, Remptendorf (TH)",50.528715,11.659751,1978-09-17
"USA, Lime Ridge (WI)",43.467759,-90.154849,"DEU, Remptendorf (TH)",50.528715,11.659751,1981-09-13
NA,NA,NA,NA,NA,NA,1892-11-08
NA,NA,NA,NA,NA,NA,1894-09-07
NA,NA,NA,NA,NA,NA,1894-12-11
NA,NA,NA,NA,NA,NA,1897-05-04
NA,NA,NA,NA,NA,NA,1897-09-21
NA,NA,NA,NA,NA,NA,1901-07-27
NA,NA,NA,NA,NA,NA,1913-09-23
NA,NA,NA,NA,NA,NA,1921-12-04
NA,NA,NA,NA,NA,NA,1922-11-14
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1921-09-23
NA,NA,NA,NA,NA,NA,1886-01-23
NA,NA,NA,NA,NA,NA,1886-07-27
NA,NA,NA,NA,NA,NA,1887-05-14
NA,NA,NA,NA,NA,NA,1887-09-14
NA,NA,NA,NA,NA,NA,1888-04-02
NA,NA,NA,NA,NA,NA,1888-09-04
NA,NA,NA,NA,NA,NA,1891-03-12
NA,NA,NA,NA,NA,NA,1892-09-08
NA,NA,NA,NA,NA,NA,1893-05-15
NA,NA,NA,NA,NA,NA,1894-10-12
NA,NA,NA,NA,NA,NA,1895-04-16
NA,NA,NA,NA,NA,NA,1896-05-19
NA,NA,NA,NA,NA,NA,1896-08-11
NA,NA,NA,NA,NA,NA,1897-03-27
NA,NA,NA,NA,NA,NA,1897-06-10
NA,NA,NA,NA,NA,NA,1897-09-08
NA,NA,NA,NA,NA,NA,1897-10-27
NA,NA,NA,NA,NA,NA,1897-11-05
NA,NA,NA,NA,NA,NA,1900-01-16
NA,NA,NA,NA,NA,NA,1900-01-16
NA,NA,NA,NA,NA,NA,1905-09-05
NA,NA,NA,NA,NA,NA,1919-09-19
NA,NA,NA,NA,NA,NA,1919-09-17
NA,NA,NA,NA,NA,NA,1922-09-07
NA,NA,NA,NA,NA,NA,1928-02-21
NA,NA,NA,NA,NA,NA,1928-09-11
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1885-03-10
NA,NA,NA,NA,NA,NA,1866-09-26
NA,NA,NA,NA,NA,NA,1887-02-01
NA,NA,NA,NA,NA,NA,1871-03-26
NA,NA,NA,NA,NA,NA,1879-10-28
NA,NA,NA,NA,NA,NA,1879-10-28
NA,NA,NA,NA,NA,NA,1879-10-28
NA,NA,NA,NA,NA,NA,1879-10-28
NA,NA,NA,NA,NA,NA,1883-09-09
NA,NA,NA,NA,NA,NA,1884-12-15
NA,NA,NA,NA,NA,NA,1885-03-13
NA,NA,NA,NA,NA,NA,1885-09-10
NA,NA,NA,NA,NA,NA,1886-01-29
NA,NA,NA,NA,NA,NA,1887-03-02
NA,NA,NA,NA,NA,NA,1887-03-02
NA,NA,NA,NA,NA,NA,1887-03-09
NA,NA,NA,NA,NA,NA,1889-04-30
NA,NA,NA,NA,NA,NA,1889-09-10
NA,NA,NA,NA,NA,NA,1890-01-18
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1848-07-29
NA,NA,NA,NA,NA,NA,1849-09-30
NA,NA,NA,NA,NA,NA,1849-12-22
NA,NA,NA,NA,NA,NA,1850-07-02
NA,NA,NA,NA,NA,NA,1851-05-05
NA,NA,NA,NA,NA,NA,1852-02-03
NA,NA,NA,NA,NA,NA,1878-12-31
NA,NA,NA,NA,NA,NA,1871-06-11
NA,NA,NA,NA,NA,NA,1879-07-17
NA,NA,NA,NA,NA,NA,1879-12-05
NA,NA,NA,NA,NA,NA,1880-01-24
NA,NA,NA,NA,NA,NA,1880-05-25
NA,NA,NA,NA,NA,NA,1880-11-11
NA,NA,NA,NA,NA,NA,1880-12-02
NA,NA,NA,NA,NA,NA,1881-09-06
NA,NA,NA,NA,NA,NA,1882-06-30
NA,NA,NA,NA,NA,NA,1882-08-09
NA,NA,NA,NA,NA,NA,1883-10-15
NA,NA,NA,NA,NA,NA,1886-07-01
NA,NA,NA,NA,NA,NA,1886-09-08
NA,NA,NA,NA,NA,NA,1886-11-27
NA,NA,NA,NA,NA,NA,1889-12-31
NA,NA,NA,NA,NA,NA,1895-09-29
NA,NA,NA,NA,NA,NA,1902-09-28
NA,NA,NA,NA,NA,NA,1902-04-01
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1867-05-07
NA,NA,NA,NA,NA,NA,1867-12-08
NA,NA,NA,NA,NA,NA,1870-02-21
NA,NA,NA,NA,NA,NA,1887-04-25
NA,NA,NA,NA,NA,NA,1905-09-21
NA,NA,NA,NA,NA,NA,1905-03-06
NA,NA,NA,NA,NA,NA,1912-08-24
NA,NA,NA,NA,NA,NA,1915-11-02
NA,NA,NA,NA,NA,NA,1916-05-13
NA,NA,NA,NA,NA,NA,1918-09-09
NA,NA,NA,NA,NA,NA,1911-09-18
NA,NA,NA,NA,NA,NA,1925-09-07
NA,NA,NA,NA,NA,NA,1879-11-04
NA,NA,NA,NA,NA,NA,1906-10-20
NA,NA,NA,NA,NA,NA,1906-11-15
NA,NA,NA,NA,NA,NA,1906-12-19
NA,NA,NA,NA,NA,NA,1869-08-24
NA,NA,NA,NA,NA,NA,1908-11-25
NA,NA,NA,NA,NA,NA,1909-11-28
NA,NA,NA,NA,NA,NA,1912-09-14
NA,NA,NA,NA,NA,NA,1912-11-15
NA,NA,NA,NA,NA,NA,1913-08-20
NA,NA,NA,NA,NA,NA,1913-12-25
NA,NA,NA,NA,NA,NA,1915-06-07
NA,NA,NA,NA,NA,NA,1915-08-31
NA,NA,NA,NA,NA,NA,1916-03-26
NA,NA,NA,NA,NA,NA,1916-08-30
NA,NA,NA,NA,NA,NA,1906-01-02
NA,NA,NA,NA,NA,NA,1906-02-13
NA,NA,NA,NA,NA,NA,1906-03-07
NA,NA,NA,NA,NA,NA,1906-04-03
NA,NA,NA,NA,NA,NA,1905-11-28
NA,NA,NA,NA,NA,NA,1906-05-29
NA,NA,NA,NA,NA,NA,1906-09-03
NA,NA,NA,NA,NA,NA,1906-10-23
NA,NA,NA,NA,NA,NA,1906-11-25
NA,NA,NA,NA,NA,NA,1906-12-12
NA,NA,NA,NA,NA,NA,1906-12-12
NA,NA,NA,NA,NA,NA,1907-01-02
NA,NA,NA,NA,NA,NA,1907-02-13
NA,NA,NA,NA,NA,NA,1907-06-10
NA,NA,NA,NA,NA,NA,1907-07-27
NA,NA,NA,NA,NA,NA,1907-08-27
NA,NA,NA,NA,NA,NA,1907-10-30
NA,NA,NA,NA,NA,NA,1908-01-31
NA,NA,NA,NA,NA,NA,1908-05-15
NA,NA,NA,NA,NA,NA,1908-08-30
NA,NA,NA,NA,NA,NA,1909-05-11
NA,NA,NA,NA,NA,NA,1909-11-28
NA,NA,NA,NA,NA,NA,1910-05-16
NA,NA,NA,NA,NA,NA,1912-03-28
NA,NA,NA,NA,NA,NA,1912-05-07
NA,NA,NA,NA,NA,NA,1912-08-30
NA,NA,NA,NA,NA,NA,1912-11-11
NA,NA,NA,NA,NA,NA,1913-06-11
NA,NA,NA,NA,NA,NA,1913-08-10
NA,NA,NA,NA,NA,NA,1913-08-17
NA,NA,NA,NA,NA,NA,1913-10-18
NA,NA,NA,NA,NA,NA,1913-12-18
NA,NA,NA,NA,NA,NA,1913-12-18
NA,NA,NA,NA,NA,NA,1914-02-26
NA,NA,NA,NA,NA,NA,1914-05-02
NA,NA,NA,NA,NA,NA,1914-11-11
NA,NA,NA,NA,NA,NA,1915-02-04
NA,NA,NA,NA,NA,NA,1915-12-10
NA,NA,NA,NA,NA,NA,1916-12-10
NA,NA,NA,NA,NA,NA,1917-01-17
NA,NA,NA,NA,NA,NA,1916-09-30
NA,NA,NA,NA,NA,NA,1919-08-02
NA,NA,NA,NA,NA,NA,1919-08-31
NA,NA,NA,NA,NA,NA,1920-02-27
NA,NA,NA,NA,NA,NA,1920-09-09
NA,NA,NA,NA,NA,NA,1920-11-19
NA,NA,NA,NA,NA,NA,1920-12-13
NA,NA,NA,NA,NA,NA,1920-12-25
NA,NA,NA,NA,NA,NA,1921-02-02
NA,NA,NA,NA,NA,NA,1921-07-03
NA,NA,NA,NA,NA,NA,1921-08-03
NA,NA,NA,NA,NA,NA,1921-10-11
NA,NA,NA,NA,NA,NA,1921-12-16
NA,NA,NA,NA,NA,NA,1922-01-03
NA,NA,NA,NA,NA,NA,1922-06-21
NA,NA,NA,NA,NA,NA,1922-10-02
NA,NA,NA,NA,NA,NA,1923-09-18
NA,NA,NA,NA,NA,NA,1923-09-18
NA,NA,NA,NA,NA,NA,1926-09-03
NA,NA,NA,NA,NA,NA,1926-06-14
NA,NA,NA,NA,NA,NA,1926-09-21
NA,NA,NA,NA,NA,NA,1927-10-26
NA,NA,NA,NA,NA,NA,1886-06-05
NA,NA,NA,NA,NA,NA,1886-12-17
NA,NA,NA,NA,NA,NA,1871-04-28
NA,NA,NA,NA,NA,NA,1874-07-04
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1874-12-19
NA,NA,NA,NA,NA,NA,1875-10-17
NA,NA,NA,NA,NA,NA,1881-12-02
NA,NA,NA,NA,NA,NA,1891-02-17
NA,NA,NA,NA,NA,NA,1892-09-30
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1893-10-24
NA,NA,NA,NA,NA,NA,1894-11-24
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1902-01-28
NA,NA,NA,NA,NA,NA,1903-01-30
NA,NA,NA,NA,NA,NA,1868-02-08
NA,NA,NA,NA,NA,NA,1869-03-09
NA,NA,NA,NA,NA,NA,1870-08-30
NA,NA,NA,NA,NA,NA,1871-06-02
NA,NA,NA,NA,NA,NA,1874-02-17
NA,NA,NA,NA,NA,NA,1878-11-19
NA,NA,NA,NA,NA,NA,1878-12-11
NA,NA,NA,NA,NA,NA,1880-11-01
NA,NA,NA,NA,NA,NA,1881-11-08
NA,NA,NA,NA,NA,NA,1882-01-09
NA,NA,NA,NA,NA,NA,1882-09-11
NA,NA,NA,NA,NA,NA,1883-05-18
NA,NA,NA,NA,NA,NA,1883-10-09
NA,NA,NA,NA,NA,NA,1884-01-22
NA,NA,NA,NA,NA,NA,1884-11-28
NA,NA,NA,NA,NA,NA,1884-06-24
NA,NA,NA,NA,NA,NA,1885-08-13
NA,NA,NA,NA,NA,NA,1886-08-03
NA,NA,NA,NA,NA,NA,1886-11-27
NA,NA,NA,NA,NA,NA,1887-06-15
NA,NA,NA,NA,NA,NA,1887-10-05
NA,NA,NA,NA,NA,NA,1888-03-12
NA,NA,NA,NA,NA,NA,1889-09-02
NA,NA,NA,NA,NA,NA,1890-02-18
NA,NA,NA,NA,NA,NA,1890-11-01
NA,NA,NA,NA,NA,NA,1893-11-07
NA,NA,NA,NA,NA,NA,1894-09-11
NA,NA,NA,NA,NA,NA,1897-10-11
NA,NA,NA,NA,NA,NA,1902-03-18
NA,NA,NA,NA,NA,NA,1904-11-10
NA,NA,NA,NA,NA,NA,1898-05-26
NA,NA,NA,NA,NA,NA,1898-10-01
NA,NA,NA,NA,NA,NA,1899-01-05
NA,NA,NA,NA,NA,NA,1899-07-12
NA,NA,NA,NA,NA,NA,1900-02-28
NA,NA,NA,NA,NA,NA,1900-08-29
NA,NA,NA,NA,NA,NA,1900-11-23
NA,NA,NA,NA,NA,NA,1901-03-26
NA,NA,NA,NA,NA,NA,1901-07-20
NA,NA,NA,NA,NA,NA,1902-07-03
NA,NA,NA,NA,NA,NA,1902-10-01
NA,NA,NA,NA,NA,NA,1902-11-06
NA,NA,NA,NA,NA,NA,1902-12-02
NA,NA,NA,NA,NA,NA,1903-04-01
NA,NA,NA,NA,NA,NA,1903-04-29
NA,NA,NA,NA,NA,NA,1904-11-16
NA,NA,NA,NA,NA,NA,1905-03-26
NA,NA,NA,NA,NA,NA,1905-05-18
NA,NA,NA,NA,NA,NA,1905-12-23
NA,NA,NA,NA,NA,NA,1900-10-01
NA,NA,NA,NA,NA,NA,1908-08-31
NA,NA,NA,NA,NA,NA,1910-01-30
NA,NA,NA,NA,NA,NA,1912-12-24
NA,NA,NA,NA,NA,NA,1934-09-30
NA,NA,NA,NA,NA,NA,1936-09-23
NA,NA,NA,NA,NA,NA,1948-02-07
NA,NA,NA,NA,NA,NA,1948-08-20
NA,NA,NA,NA,NA,NA,1951-09-27
NA,NA,NA,NA,NA,NA,1951-11-02
NA,NA,NA,NA,NA,NA,1849-12-22
NA,NA,NA,NA,NA,NA,1852-01-01
NA,NA,NA,NA,NA,NA,1852-01-01
NA,NA,NA,NA,NA,NA,1854-12-16
NA,NA,NA,NA,NA,NA,1854-12-16
NA,NA,NA,NA,NA,NA,1863-01-21
NA,NA,NA,NA,NA,NA,1866-07-31
NA,NA,NA,NA,NA,NA,1867-11-01
NA,NA,NA,NA,NA,NA,1871-02-12
NA,NA,NA,NA,NA,NA,1872-09-26
NA,NA,NA,NA,NA,NA,1874-05-01
NA,NA,NA,NA,NA,NA,1857-10-19
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1864-07-10
NA,NA,NA,NA,NA,NA,1869-06-12
NA,NA,NA,NA,NA,NA,1869-11-13
NA,NA,NA,NA,NA,NA,1871-12-09
NA,NA,NA,NA,NA,NA,1871-12-11
NA,NA,NA,NA,NA,NA,1872-09-06
NA,NA,NA,NA,NA,NA,1871-04-25
NA,NA,NA,NA,NA,NA,1899-03-10
NA,NA,NA,NA,NA,NA,1900-11-08
NA,NA,NA,NA,NA,NA,1903-06-23
NA,NA,NA,NA,NA,NA,1917-07-23
NA,NA,NA,NA,NA,NA,1917-11-17
NA,NA,NA,NA,NA,NA,1919-10-01
NA,NA,NA,NA,NA,NA,1920-11-04
NA,NA,NA,NA,NA,NA,1921-11-02
NA,NA,NA,NA,NA,NA,1923-09-08
NA,NA,NA,NA,NA,NA,1923-10-26
NA,NA,NA,NA,NA,NA,1924-08-31
NA,NA,NA,NA,NA,NA,1925-11-22
NA,NA,NA,NA,NA,NA,1926-11-02
NA,NA,NA,NA,NA,NA,1928-09-01
NA,NA,NA,NA,NA,NA,1929-09-03
NA,NA,NA,NA,NA,NA,1933-06-10
NA,NA,NA,NA,NA,NA,1934-06-18
NA,NA,NA,NA,NA,NA,1934-11-02
NA,NA,NA,NA,NA,NA,1935-04-07
NA,NA,NA,NA,NA,NA,1935-03-25
NA,NA,NA,NA,NA,NA,1935-11-20
NA,NA,NA,NA,NA,NA,1936-07-02
NA,NA,NA,NA,NA,NA,1937-04-07
NA,NA,NA,NA,NA,NA,1859-07-28
NA,NA,NA,NA,NA,NA,1860-08-30
NA,NA,NA,NA,NA,NA,1861-08-28
NA,NA,NA,NA,NA,NA,1864-09-23
NA,NA,NA,NA,NA,NA,1869-03-06
NA,NA,NA,NA,NA,NA,1870-07-31
NA,NA,NA,NA,NA,NA,1870-12-05
NA,NA,NA,NA,NA,NA,1872-01-08
NA,NA,NA,NA,NA,NA,1873-11-07
NA,NA,NA,NA,NA,NA,1874-04-17
NA,NA,NA,NA,NA,NA,1874-10-04
NA,NA,NA,NA,NA,NA,1874-10-26
NA,NA,NA,NA,NA,NA,1875-10-03
NA,NA,NA,NA,NA,NA,1859-03-26
NA,NA,NA,NA,NA,NA,1859-05-02
NA,NA,NA,NA,NA,NA,1863-06-19
NA,NA,NA,NA,NA,NA,1864-08-09
NA,NA,NA,NA,NA,NA,1867-08-22
NA,NA,NA,NA,NA,NA,1868-05-25
NA,NA,NA,NA,NA,NA,1870-10-04
NA,NA,NA,NA,NA,NA,1874-12-31
NA,NA,NA,NA,NA,NA,1875-02-09
NA,NA,NA,NA,NA,NA,1875-06-22
NA,NA,NA,NA,NA,NA,1876-01-30
NA,NA,NA,NA,NA,NA,1876-06-21
NA,NA,NA,NA,NA,NA,1877-08-18
NA,NA,NA,NA,NA,NA,1878-05-26
NA,NA,NA,NA,NA,NA,1878-08-04
NA,NA,NA,NA,NA,NA,1883-01-26
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1886-09-07
NA,NA,NA,NA,NA,NA,1887-05-05
NA,NA,NA,NA,NA,NA,1887-05-05
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1888-10-23
NA,NA,NA,NA,NA,NA,1897-03-07
NA,NA,NA,NA,NA,NA,1902-09-10
NA,NA,NA,NA,NA,NA,1906-11-29
NA,NA,NA,NA,NA,NA,1913-12-01
NA,NA,NA,NA,NA,NA,1894-05-22
NA,NA,NA,NA,NA,NA,1930-01-14
NA,NA,NA,NA,NA,NA,1933-11-02
NA,NA,NA,NA,NA,NA,1945-03-30
NA,NA,NA,NA,NA,NA,1945-04-08
NA,NA,NA,NA,NA,NA,1892-05-28
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1905-05-11
NA,NA,NA,NA,NA,NA,1919-06-07
NA,NA,NA,NA,NA,NA,1919-09-04
NA,NA,NA,NA,NA,NA,1920-02-10
NA,NA,NA,NA,NA,NA,1921-12-17
NA,NA,NA,NA,NA,NA,1935-04-16
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1937-12-19
NA,NA,NA,NA,NA,NA,1948-01-06
NA,NA,NA,NA,NA,NA,1895-02-12
NA,NA,NA,NA,NA,NA,1895-02-12
NA,NA,NA,NA,NA,NA,1895-03-06
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1895-05-05
NA,NA,NA,NA,NA,NA,1895-05-23
NA,NA,NA,NA,NA,NA,1895-05-23
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1895-06-25
NA,NA,NA,NA,NA,NA,1895-06-25
NA,NA,NA,NA,NA,NA,1895-07-01
NA,NA,NA,NA,NA,NA,1895-07-22
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1895-07-20
NA,NA,NA,NA,NA,NA,1895-08-07
NA,NA,NA,NA,NA,NA,1895-08-08
NA,NA,NA,NA,NA,NA,1895-09-07
NA,NA,NA,NA,NA,NA,1895-09-08
NA,NA,NA,NA,NA,NA,1895-09-12
NA,NA,NA,NA,NA,NA,1895-09-19
NA,NA,NA,NA,NA,NA,1897-05-12
NA,NA,NA,NA,NA,NA,1899-02-28
NA,NA,NA,NA,NA,NA,1900-03-05
NA,NA,NA,NA,NA,NA,1900-03-22
NA,NA,NA,NA,NA,NA,1900-09-14
NA,NA,NA,NA,NA,NA,1900-09-27
NA,NA,NA,NA,NA,NA,1901-03-31
NA,NA,NA,NA,NA,NA,1902-04-04
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1904-02-08
NA,NA,NA,NA,NA,NA,1905-05-03
NA,NA,NA,NA,NA,NA,1908-10-08
NA,NA,NA,NA,NA,NA,1912-03-19
NA,NA,NA,NA,NA,NA,1912-08-03
NA,NA,NA,NA,NA,NA,1912-08-15
NA,NA,NA,NA,NA,NA,1914-09-07
NA,NA,NA,NA,NA,NA,1917-08-08
NA,NA,NA,NA,NA,NA,1925-09-01
NA,NA,NA,NA,NA,NA,1925-09-29
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1925-10-19
NA,NA,NA,NA,NA,NA,1925-11-03
NA,NA,NA,NA,NA,NA,1848-05-27
NA,NA,NA,NA,NA,NA,1848-06-03
NA,NA,NA,NA,NA,NA,1848-06-10
NA,NA,NA,NA,NA,NA,1896-06-04
NA,NA,NA,NA,NA,NA,1901-01-14
NA,NA,NA,NA,NA,NA,1907-09-03
NA,NA,NA,NA,NA,NA,1918-06-13
NA,NA,NA,NA,NA,NA,1921-10-16
NA,NA,NA,NA,NA,NA,1922-08-31
NA,NA,NA,NA,NA,NA,1894-05-12
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1899-07-13
NA,NA,NA,NA,NA,NA,1899-11-01
NA,NA,NA,NA,NA,NA,1899-12-24
NA,NA,NA,NA,NA,NA,1900-05-29
NA,NA,NA,NA,NA,NA,1900-05-29
NA,NA,NA,NA,NA,NA,1900-08-05
NA,NA,NA,NA,NA,NA,1903-10-21
NA,NA,NA,NA,NA,NA,1904-01-26
NA,NA,NA,NA,NA,NA,1905-05-25
NA,NA,NA,NA,NA,NA,1905-07-15
NA,NA,NA,NA,NA,NA,1905-07-15
NA,NA,NA,NA,NA,NA,1905-11-25
NA,NA,NA,NA,NA,NA,1907-10-29
NA,NA,NA,NA,NA,NA,1910-09-18
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1920-09-07
NA,NA,NA,NA,NA,NA,1920-10-16
NA,NA,NA,NA,NA,NA,1922-06-28
NA,NA,NA,NA,NA,NA,1922-08-12
NA,NA,NA,NA,NA,NA,1922-10-30
NA,NA,NA,NA,NA,NA,1928-09-04
NA,NA,NA,NA,NA,NA,1926-12-21
NA,NA,NA,NA,NA,NA,1928-11-06
NA,NA,NA,NA,NA,NA,1936-10-10
NA,NA,NA,NA,NA,NA,1935-11-26
NA,NA,NA,NA,NA,NA,1936-11-03
NA,NA,NA,NA,NA,NA,1936-12-19
NA,NA,NA,NA,NA,NA,1938-11-05
NA,NA,NA,NA,NA,NA,1939-08-07
NA,NA,NA,NA,NA,NA,1939-11-12
NA,NA,NA,NA,NA,NA,1940-01-09
NA,NA,NA,NA,NA,NA,1940-06-25
NA,NA,NA,NA,NA,NA,1940-08-21
NA,NA,NA,NA,NA,NA,1942-02-19
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1942-03-14
NA,NA,NA,NA,NA,NA,1942-03-14
NA,NA,NA,NA,NA,NA,1942-03-14
NA,NA,NA,NA,NA,NA,1942-06-23
NA,NA,NA,NA,NA,NA,1942-08-29
NA,NA,NA,NA,NA,NA,1942-11-03
NA,NA,NA,NA,NA,NA,1943-01-17
NA,NA,NA,NA,NA,NA,1943-10-28
NA,NA,NA,NA,NA,NA,1943-12-08
NA,NA,NA,NA,NA,NA,1944-05-09
NA,NA,NA,NA,NA,NA,1944-09-03
NA,NA,NA,NA,NA,NA,1944-11-11
NA,NA,NA,NA,NA,NA,1944-10-16
NA,NA,NA,NA,NA,NA,1945-05-17
NA,NA,NA,NA,NA,NA,1945-05-17
NA,NA,NA,NA,NA,NA,1945-09-09
NA,NA,NA,NA,NA,NA,1945-11-02
NA,NA,NA,NA,NA,NA,1946-02-07
NA,NA,NA,NA,NA,NA,1946-07-10
NA,NA,NA,NA,NA,NA,1946-09-11
NA,NA,NA,NA,NA,NA,1946-10-13
NA,NA,NA,NA,NA,NA,1947-01-13
NA,NA,NA,NA,NA,NA,1947-09-17
NA,NA,NA,NA,NA,NA,1948-01-25
NA,NA,NA,NA,NA,NA,1948-08-11
NA,NA,NA,NA,NA,NA,1949-11-09
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1907-11-20
NA,NA,NA,NA,NA,NA,1908-02-02
NA,NA,NA,NA,NA,NA,1908-01-16
NA,NA,NA,NA,NA,NA,1909-01-02
NA,NA,NA,NA,NA,NA,1909-01-03
NA,NA,NA,NA,NA,NA,1909-12-08
NA,NA,NA,NA,NA,NA,1909-12-05
NA,NA,NA,NA,NA,NA,1910-01-17
NA,NA,NA,NA,NA,NA,1910-07-07
NA,NA,NA,NA,NA,NA,1910-07-30
NA,NA,NA,NA,NA,NA,1910-09-25
NA,NA,NA,NA,NA,NA,1910-12-10
NA,NA,NA,NA,NA,NA,1910-11-16
NA,NA,NA,NA,NA,NA,1910-12-12
NA,NA,NA,NA,NA,NA,1911-01-10
NA,NA,NA,NA,NA,NA,1911-05-24
NA,NA,NA,NA,NA,NA,1911-05-31
NA,NA,NA,NA,NA,NA,1911-05-29
NA,NA,NA,NA,NA,NA,1911-04-09
NA,NA,NA,NA,NA,NA,1911-10-14
NA,NA,NA,NA,NA,NA,1911-10-25
NA,NA,NA,NA,NA,NA,1911-10-14
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1912-05-06
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1912-06-21
NA,NA,NA,NA,NA,NA,1912-10-18
NA,NA,NA,NA,NA,NA,1912-10-24
NA,NA,NA,NA,NA,NA,1913-02-12
NA,NA,NA,NA,NA,NA,1918-05-03
NA,NA,NA,NA,NA,NA,1918-05-03
NA,NA,NA,NA,NA,NA,1918-09-29
NA,NA,NA,NA,NA,NA,1919-03-09
NA,NA,NA,NA,NA,NA,1919-11-01
NA,NA,NA,NA,NA,NA,1919-11-01
NA,NA,NA,NA,NA,NA,1920-01-22
NA,NA,NA,NA,NA,NA,1934-02-13
NA,NA,NA,NA,NA,NA,1897-04-26
NA,NA,NA,NA,NA,NA,1896-09-10
NA,NA,NA,NA,NA,NA,1896-09-23
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1897-01-12
NA,NA,NA,NA,NA,NA,1897-03-24
NA,NA,NA,NA,NA,NA,1897-07-03
NA,NA,NA,NA,NA,NA,1897-09-23
NA,NA,NA,NA,NA,NA,1898-06-12
NA,NA,NA,NA,NA,NA,1898-12-31
NA,NA,NA,NA,NA,NA,1899-09-26
NA,NA,NA,NA,NA,NA,1900-05-08
NA,NA,NA,NA,NA,NA,1900-08-14
NA,NA,NA,NA,NA,NA,1901-07-04
NA,NA,NA,NA,NA,NA,1904-05-08
NA,NA,NA,NA,NA,NA,1906-01-08
NA,NA,NA,NA,NA,NA,1908-02-18
NA,NA,NA,NA,NA,NA,1911-10-23
NA,NA,NA,NA,NA,NA,1912-06-13
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1886-05-08
NA,NA,NA,NA,NA,NA,1891-02-02
NA,NA,NA,NA,NA,NA,1894-09-06
NA,NA,NA,NA,NA,NA,1902-01-14
NA,NA,NA,NA,NA,NA,1913-03-09
NA,NA,NA,NA,NA,NA,1913-11-04
NA,NA,NA,NA,NA,NA,1886-02-21
NA,NA,NA,NA,NA,NA,1886-03-31
NA,NA,NA,NA,NA,NA,1887-08-31
NA,NA,NA,NA,NA,NA,1887-10-08
NA,NA,NA,NA,NA,NA,1887-12-20
NA,NA,NA,NA,NA,NA,1888-08-30
NA,NA,NA,NA,NA,NA,1889-09-04
NA,NA,NA,NA,NA,NA,1889-10-14
NA,NA,NA,NA,NA,NA,1890-03-11
NA,NA,NA,NA,NA,NA,1890-03-12
NA,NA,NA,NA,NA,NA,1890-09-03
NA,NA,NA,NA,NA,NA,1890-10-20
NA,NA,NA,NA,NA,NA,1889-06-28
NA,NA,NA,NA,NA,NA,1890-12-02
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,1891-05-01
NA,NA,NA,NA,NA,NA,1891-07-15
NA,NA,NA,NA,NA,NA,1891-09-07
NA,NA,NA,NA,NA,NA,1894-03-27
NA,NA,NA,NA,NA,NA,1894-12-25
NA,NA,NA,NA,NA,NA,1876-03-13
